,timestamp,length,highest_layer,content_type,content_type_len,request_uri,http,dest_ip,dest_port
64,1521394907.456627,54,TCP,,0,,,172.17.0.2,8080
65,1521394912.048495,851,HTTP,,0,/tags/ui/actionTagExample!input.action,"Layer HTTP:
	GET /tags/ui/actionTagExample!input.action HTTP/1.1\r\n
	Expert Info (Chat/Sequence): GET /tags/ui/actionTagExample!input.action HTTP/1.1\r\n
	GET /tags/ui/actionTagExample!input.action HTTP/1.1\r\n
	Severity level: Chat
	Group: Sequence
	Request Method: GET
	Request URI: /tags/ui/actionTagExample!input.action
	Request Version: HTTP/1.1
	Host: localhost:60080\r\n
	Connection: keep-alive\r\n
	User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3373.0 Safari/537.36\r\n
	Accept: text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,image/apng,*/*;q=0.8\r\n
	Referer: http://localhost:60080/showcase.action\r\n
	Accept-Encoding: gzip, deflate, br\r\n
	Accept-Language: en-US,en;q=0.9,vi;q=0.8\r\n
	 [truncated]Cookie: username-localhost-8889=""2|1:0|10:1520220538|23:username-localhost-8889|44:ODcxYmJhMGM0NjVjNDZkYjhmZDJkZWVlNWUyZGJjYWI=|f0900eaa7227371fcf37cfcf446c8be5a896dd5aa0123aecff040a323ee711b7""; _xsrf=2|dffac1db|e5101d421a2bfa
	Cookie pair: username-localhost-8889=""2|1:0|10:1520220538|23:username-localhost-8889|44:ODcxYmJhMGM0NjVjNDZkYjhmZDJkZWVlNWUyZGJjYWI=|f0900eaa7227371fcf37cfcf446c8be5a896dd5aa0123aecff040a323ee711b7""
	Full request URI: http://localhost:60080/tags/ui/actionTagExample!input.action
	HTTP request 7/7
	Prev request in frame: 53
	\r\n
	Upgrade-Insecure-Requests: 1\r\n
	DNT: 1\r\n
	Cookie pair: _xsrf=2|dffac1db|e5101d421a2bfae66b2232abbd75196b|1520220538
	Cookie pair: JSESSIONID=190DD6FAB44A922A9BACFEC2507563C1
",172.17.0.2,8080
66,1521394912.048577,54,TCP,,0,,,10.0.2.2,55952
67,1521394912.406106,7354,TCP,,0,,,10.0.2.2,55952
68,1521394912.40621,1754,TCP,,0,,,10.0.2.2,55952
69,1521394912.406303,54,TCP,,0,,,172.17.0.2,8080
70,1521394912.40631,54,TCP,,0,,,172.17.0.2,8080
71,1521394912.406313,54,TCP,,0,,,172.17.0.2,8080
72,1521394912.406315,54,TCP,,0,,,172.17.0.2,8080
73,1521394912.406317,54,TCP,,0,,,172.17.0.2,8080
74,1521394912.406319,54,TCP,,0,,,172.17.0.2,8080
75,1521394912.406395,499,TCP,,0,,,10.0.2.2,55952
76,1521394912.406458,54,TCP,,0,,,172.17.0.2,8080
77,1521394912.407464,54,TCP,,0,,,172.17.0.2,8080
78,1521394912.411073,459,DATA-TEXT-LINES,text/html;charset=ISO-8859-1,28,,"Layer HTTP:
	HTTP/1.1 200 OK\r\n
	Expert Info (Chat/Sequence): HTTP/1.1 200 OK\r\n
	HTTP/1.1 200 OK\r\n
	Severity level: Chat
	Group: Sequence
	Response Version: HTTP/1.1
	Status Code: 200
	Status Code Description: OK
	Response Phrase: OK
	Server: Apache-Coyote/1.1\r\n
	Content-Type: text/html;charset=ISO-8859-1\r\n
	Transfer-Encoding: chunked\r\n
	Date: Sun, 18 Mar 2018 17:41:52 GMT\r\n
	HTTP response 7/7
	Time since request: 0.362578000 seconds
	Prev request in frame: 53
	Prev response in frame: 66
	Request in frame: 68
	Request URI: http://localhost:60080/tags/ui/actionTagExample!input.action
	Chunk size: 8192 octets
	data: 3c21444f43545950452068746d6c3e0a0a0a0a0a0a0a3c68746d6c206c616e673d22656e223e0a3c686561643e0a093c6d65746120636861727365743d227574662d38223e0a093c6d657461206e616d653d2276696577706f72742220636f6e74656e743d2277696474683d6465766963652d77696474682c20696e697469616c2d7363616c653d312e30223e0a093c6d65746120687474702d65717569763d27436f6e74656e742d547970652720636f6e74656e743d27746578742f68746d6c3b20636861727365743d5554462d3827202f3e0a093c6d657461206e616d653d226465736372697074696f6e2220636f6e74656e743d22537472757473322053686f776361736520666f7220417061636865205374727574732050726f6a656374223e0a093c6d657461206e616d653d22617574686f722220636f6e74656e743d225468652041706163686520536f66747761726520466f756e646174696f6e223e0a0a093c7469746c653e537472757473322053686f7763617365202d2055492054616773202d20416374696f6e205461673c2f7469746c653e0a0a093c6c696e6b20687265663d222f7374796c65732f626f6f7473747261702e637373222072656c3d227374796c657368656574220a09202020202020747970653d22746578742f63737322206d656469613d22616c6c223e0a093c6c696e6b20687265663d222f7374796c65732f626f6f7473747261702d726573706f6e736976652e637373222072656c3d227374796c657368656574220a09202020202020747970653d22746578742f63737322206d656469613d22616c6c223e0a093c6c696e6b20687265663d222f7374796c65732f6d61696e2e637373222072656c3d227374796c6573686565742220747970653d22746578742f637373220a092020202020206d656469613d22616c6c222f3e0a0a093c736372697074207372633d222f6a732f6a71756572792d312e382e322e6d696e2e6a73223e3c2f7363726970743e0a093c736372697074207372633d222f6a732f626f6f7473747261702e6d696e2e6a73223e3c2f7363726970743e0a093c73637269707420747970653d22746578742f6a617661736372697074223e0a0909242866756e6374696f6e202829207b0a0909092428272e64726f70646f776e2d746f67676c6527292e64726f70646f776e28293b0a09090976617220616c65727473203d20242827756c2e616c65727427292e7772617028273c646976202f3e27293b0a090909616c657274732e70726570656e6428273c6120636c6173733d22636c6f73652220646174612d6469736d6973733d22616c6572742220687265663d2223223e2674696d65733b3c2f613e27293b0a090909616c657274732e616c65727428293b0a09097d293b0a093c2f7363726970743e0a0a093c212d2d205072657474696679202d2d3e0a093c6c696e6b20687265663d222f7374796c65732f70726574746966792e637373222072656c3d227374796c657368656574223e0a093c736372697074207372633d222f6a732f70726574746966792e6a73223e3c2f7363726970743e0a0a093c212d2d204c652048544d4c35207368696d2c20666f72204945362d3820737570706f7274206f662048544d4c3520656c656d656e7473202d2d3e0a093c212d2d5b6966206c7420494520395d3e0a093c736372697074207372633d22687474703a2f2f68746d6c357368696d2e676f6f676c65636f64652e636f6d2f73766e2f7472756e6b2f68746d6c352e6a73223e3c2f7363726970743e0a093c215b656e6469665d2d2d3e0a0a093c6c696e6b2072656c3d227374796c6573686565742220687265663d222f7374727574732f7868746d6c2f7374796c65732e6373732220747970653d22746578742f637373222f3e0a3c736372697074207372633d222f7374727574732f7574696c732e6a732220747970653d22746578742f6a617661736372697074223e3c2f7363726970743e0a3c2f686561643e0a0a3c626f64792069643d22706167652d686f6d6522206f6e6c6f61643d227072657474795072696e7428293b223e0a0a3c64697620636c6173733d226e6176626172206e61766261722d66697865642d746f70223e0a093c64697620636c6173733d226e61766261722d696e6e6572223e0a09093c64697620636c6173733d22636f6e7461696e65722d666c756964223e0a0909093c6120636c6173733d2262746e2062746e2d6e61766261722220646174612d746f67676c653d22636f6c6c617073652220646174612d7461726765743d222e6e61762d636f6c6c61707365223e0a090909093c7370616e20636c6173733d2269636f6e2d626172223e3c2f7370616e3e0a090909093c7370616e20636c6173733d2269636f6e2d626172223e3c2f7370616e3e0a090909093c7370616e20636c6173733d2269636f6e2d626172223e3c2f7370616e3e0a0909093c2f613e0a0909093c6120687265663d222f73686f77636173652e6a73702220636c6173733d226272616e64223e537472757473322053686f77636173653c2f613e0a0909093c64697620636c6173733d226e61762d636f6c6c61707365223e0a090909093c756c20636c6173733d226e6176223e0a09090909093c6c693e3c6120687265663d222f73686f77636173652e6a7370223e3c6920636c6173733d2269636f6e2d686f6d65223e3c2f693e20486f6d653c2f613e3c2f6c693e0a09090909093c6c6920636c6173733d2264726f70646f776e223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e436f6e66696775726174696f6e3c620a0909090909090909636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c693e3c6120687265663d222f616374696f6e636861696e696e672f616374696f6e436861696e3121696e7075742e616374696f6e223e416374696f6e20436861696e696e673c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f636f6e6669672d62726f777365722f696e6465782e616374696f6e223e436f6e6669672042726f777365723c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f636f6e76657273696f6e2f696e6465782e6a7370223e436f6e76657273696f6e3c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f706572736f6e2f696e6465782e6a7370223e506572736f6e204d616e61676572202820627920436f6e76656e74696f6e7320293c2f613e3c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a09090909093c6c6920636c6173733d2264726f70646f776e223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e546167733c6220636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c6920636c6173733d2264726f70646f776e2d7375626d656e75223e0a09090909090909093c6120687265663d2223223e4e6f6e20554920546167733c2f613e0a09090909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f616374696f6e5461672f73686f77416374696f6e54616744656d6f2e616374696f6e223e416374696f6e205461673c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f646174652e6a7370223e44617465205461673c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f646562756754616744656d6f2e616374696f6e223e4465627567205461673c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f6974657261746f7247656e657261746f725461672f73686f7747656e657261746f7254616744656d6f2e616374696f6e223e4974657261746f722047656e657261746f72205461673c2f613e3c2f6c693e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f6e6f6e2d75692f617070656e644974657261746f725461672f73686f77417070656e6454616744656d6f2e616374696f6e223e417070656e64204974657261746f72205461673c2f613e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f6e6f6e2d75692f6d657267654974657261746f725461672f73686f774d6572676554616744656d6f2e616374696f6e223e4d65726765204974657261746f722044656d6f3c2f613e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f6e6f6e2d75692f7375627365744974657261746f725461672f73686f7753756273657454616744656d6f2e616374696f6e223e537562736574205461673c2f613e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f616374696f6e5072656669782f616374696f6e5072656669784578616d706c655573696e67467265656d61726b65722e616374696f6e223e416374696f6e20507265666978204578616d706c652028467265656d61726b6572293c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f69665461672f7465737449665461674a73702e616374696f6e223e49662054616720284a5350293c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f6e6f6e2d75692f69665461672f746573744966546167467265656d61726b65722e616374696f6e223e4966205461672028467265656d61726b6572293c2f613e3c2f6c693e0a09090909090909093c2f756c3e0a0a090909090909093c2f6c693e0a090909090909093c6c6920636c6173733d2264726f70646f776e2d7375626d656e75223e0a09090909090909093c6120687265663d2223223e554920546167733c2f613e0a09090909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f6578616d706c6521696e7075742e616374696f6e223e5549204578616d706c653c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f6578616d706c6556656c6f6369747921696e7075742e616374696f6e223e5549204578616d706c65202856656c6f63697479293c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f6c6f74734f664f7074696f6e7472616e7366657273656c65637421696e7075742e616374696f6e223e4f7074696f6e205472616e736665722053656c656374205549204578616d706c653c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f6d6f726553656c6563747321696e7075742e616374696f6e223e4d6f72652053656c65637420426f78205549204578616d706c65733c2f613e3c2f6c693e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f75692f747265654578616d706c655374617469632e6a7370223e54726565204578616d706c652028737461746963293c2f613e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f75692f73686f7744796e616d696354726565416374696f6e2e616374696f6e223e54726565204578616d706c65202864796e616d6963293c2f613e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f75692f73686f7744796e616d6963416a617854726565416374696f6e2e616374696f6e223e54726565204578616d706c65202864796e616d696320616a6178206c6f6164696e67293c2f613e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f746167732f75692f636f6d706f6e656e745461674578616d706c652e6a7370223e436f6d706f6e656e7420546167204578616d706c653c2f613e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f616374696f6e5461674578616d706c6521696e7075742e616374696f6e223e416374696f6e20546167204578616d706c653c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f646174657069636b65722f696e6465782e6a7370223e4461746554696d65207069636b657220746167202d205069636b206120646174653c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f746167732f75692f74696d657069636b65722f696e6465782e6a7370223e4461746554696d65207069636b657220746167202d205069636b20612074696d653c2f613e3c2f6c693e0a0909090909090909090a09090909090909093c2f756c3e0a090909090909093c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a09090909093c6c6920636c6173733d2264726f70646f776e223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e46696c653c6220636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c693e3c6120687265663d222f66696c65646f776e6c6f61642f696e6465782e6a7370223e46696c6520446f776e6c6f61643c2f613e3c2f6c693e0a090909090909093c6c6920636c6173733d2264726f70646f776e2d7375626d656e75223e0a09090909090909093c6120687265663d2223223e46696c652055706c6f61643c2f613e0a09090909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f66696c6575706c6f61642f75706c6f61642e616374696f6e223e53696e676c652046696c652055706c6f61643c2f613e0a0909090909090909093c2f6c693e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f66696c6575706c6f61642f6d756c7469706c6555706c6f61645573696e674c6973742e616374696f6e223e4d756c7469706c652046696c652055706c6f616420284c697374293c2f613e0a0a0909090909090909093c2f6c693e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f66696c6575706c6f61642f6d756c7469706c6555706c6f61645573696e6741727261792e616374696f6e223e4d756c7469706c652046696c652055706c6f616420284172726179293c2f613e0a0909090909090909093c2f6c693e0a09090909090909093c2f756c3e0a090909090909093c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a09090909093c6c6920636c6173733d2264726f70646f776e223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e4578616d706c65733c6220636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c6920636c6173733d2264726f70646f776e2d7375626d656e75223e0a09090909090909093c6120687265663d2223223e48616e676d616e3c2f613e0a09090909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a0909090909090909093c6c693e3c6120687265663d222f68616e676d616e2f68616e676d616e4e6f6e416a61782e616374696f6e223e48616e676d616e20284e6f6e20416a6178293c2f613e3c2f6c693e0a0909090909090909093c6c693e3c6120687265663d222f68616e676d616e2f68616e676d616e416a61782e616374696f6e223e48616e676d616e2028416a6178202d204578706572696d656e74616c293c2f613e3c2f6c693e0a09090909090909093c2f756c3e0a090909090909093c2f6c693e0a090909090909093c6c693e3c6120687265663d222f706572736f6e2f696e6465782e6a7370223e506572736f6e204d616e616765723c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f656d706d616e616765722f696e6465782e6a7370223e435255443c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f776169742f696e6465782e6a7370223e457865637574652026616d703b20576169743c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f746f6b656e2f696e6465782e6a7370223e546f6b656e3c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f76616c69646174696f6e2f696e6465782e6a7370223e56616c69646174696f6e3c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f6d6f64656c44726976656e2f6d6f64656c44726976656e2e616374696f6e223e4d6f64656c2044726976656e3c2f613e3c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a09090909093c6c6920636c6173733d2264726f70646f776e223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e496e746567726174696f6e3c6220636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c6920636c6173733d2264726f70646f776e2d7375626d656e75223e0a09090909090909093c6120687265663d2223223e467265656d61726b65723c2f613e0a09090909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f667265656d61726b65722f637573746f6d467265656d61726b65724d616e6167657244656d6f2e616374696f6e223e44656d6f206f66207573616765206f66206120437573746f6d20467265656d61726b6572204d616e616765723c2f613e0a0909090909090909093c2f6c693e0a0909090909090909093c6c693e0a090909090909090909090a090909090909090909093c6120687265663d222f667265656d61726b65722f7374616e64617264546167732e616374696f6e223e44656d6f206f66205374616e646172642053747275747320467265656d61726b657220546167733c2f613e0a0909090909090909093c2f6c693e0a09090909090909093c2f756c3e0a090909090909093c2f6c693e0a090909090909093c6c693e3c6120687265663d222f6a73662f696e6465782e6a7370223e4a6176615365727665722046616365733c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f696e746567726174696f6e2f6564697447616e6773746572223e537472757473203120496e746567726174696f6e3c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f74696c65732f696e6465782e616374696f6e223e54696c65733c2f613e3c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a09090909093c6c6920636c6173733d2264726f70646f776e223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e414a41583c6220636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c693e3c6120687265663d222f616a61782f696e6465782e6a7370223e416a617820706c7567696e3c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d222f636861742f696e6465782e6a7370223e416a617820436861743c2f613e3c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a09090909093c6c693e3c6120687265663d222f696e7465726163746976652f696e6465782e6a7370223e496e7465726163746976652044656d6f3c2f613e3c2f6c693e0a090909093c2f756c3e0a0a090909093c756c20636c6173733d226e61762070756c6c2d7269676874223e0a09090909093c6c6920636c6173733d2264726f70646f776e206c617374223e0a0909090909093c6120687265663d22232220636c6173733d2264726f70646f776e2d746f67676c652220646174612d746f67676c653d2264726f70646f776e223e3c6920636c6173733d2269636f6e2d666c6167223e3c2f693e2048656c703c620a0909090909090909636c6173733d226361726574223e3c2f623e3c2f613e0a0909090909093c756c20636c6173733d2264726f70646f776e2d6d656e75223e0a090909090909093c6c693e3c6120687265663d222f68656c702e6a7370223e48656c703c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d22687474703a2f2f7374727574732e6170616368652e6f72
	Data: 3c21444f43545950452068746d6c3e0a0a0a0a0a0a0a3c68\xe2\x80\xa6
	Length: 8192
	Chunk boundary: 0d0a
	File Data: 9668 bytes
	\r\n
	HTTP chunked response
	Data chunk (8192 octets)
	Data chunk (1083 octets)
	Data chunk (393 octets)
	End of chunked encoding
	\r\n
	Chunk size: 1083 octets
	Chunk size: 393 octets
	Chunk size: 0 octets
	data: 672f6d61696c2e68746d6c223e3c6920636c6173733d2269636f6e2d7368617265223e3c2f693e2055736572204d61696c696e670a09090909090909094c6973743c2f613e3c2f6c693e0a090909090909093c6c693e3c6120687265663d22687474703a2f2f7374727574732e6170616368652e6f72672f322e782f223e3c6920636c6173733d2269636f6e2d7368617265223e3c2f693e205374727574733220576562736974653c2f613e0a090909090909093c2f6c693e0a090909090909093c6c693e3c6120687265663d22687474703a2f2f7374727574732e6170616368652e6f72672f322e782f646f63732f686f6d652e68746d6c223e3c6920636c6173733d2269636f6e2d7368617265223e3c2f693e0a0909090909090909446f63756d656e746174696f6e3c2f613e3c2f6c693e0a0909090909093c2f756c3e0a09090909093c2f6c693e0a090909093c2f756c3e0a0909093c2f6469763e0a0909093c212d2d2f2e6e61762d636f6c6c61707365202d2d3e0a09093c2f6469763e0a093c2f6469763e0a3c2f6469763e0a0a3c64697620636c6173733d22706167652d686561646572223e0d0a093c68313e55492054616773202d20416374696f6e205461673c2f68313e0d0a3c2f6469763e0d0a0d0a3c64697620636c6173733d22636f6e7461696e65722d666c756964223e0d0a093c64697620636c6173733d22726f772d666c756964223e0d0a09093c64697620636c6173733d227370616e3132223e0d0a09090920203c623e4578616d706c6520313a3c2f623e0d0a090909202054686973206578616d706c652063616c6c7320616e20616374696f6e20616e6420696e636c7564657320746865206f7574707574206f6e2074686520706167650d0a09090920203c702069643d226578616d706c65312220636c6173733d2277656c6c223e0d0a090909202020200d0a5468697320746578742069732066726f6d207468652063616c6c656420636c6173730d0a09090920203c2f703e0d0a09093c2f6469763e0d0a093c2f6469763e0d0a3c2f6469763e0a0a0a3c68723e0a0a3c666f6f7465722069643d22666f6f7465722220636c6173733d22666f6f746572223e0a093c6469763e0a09093c70207374796c653d22746578742d616c69676e3a2063656e7465723b223e0a0909093c6120687265663d222f76696577536f757263652e616374696f6e3f636f6e6669673d26636c6173734e616d653d636f6d2e6f70656e73796d70686f6e792e78776f726b322e416374696f6e537570706f727426706167653d2f746167732f75692f2f746167732f75692f616374696f6e5461674578616d706c6543616c6c696e672e6a73702220636c6173733d2262746e2062746e2d696e666f223e5669657720536f75726365733c2f613e0a09093c2f703e0a093c2f6469763e0a0a0a093c64697620636c6173733d2270756c6c2d7269676874223e0a09093c6469763e0a090909
	data: 0a323031382f30332f31382030353a34313a35320a0a09093c2f6469763e0a09093c212d2d20656e64206272616e64696e67202d2d3e0a0a09093c6469763e0a0909093c6120687265663d22687474703a2f2f7374727574732e6170616368652e6f72672f322e782f223e0a090909093c696d67207372633d222f696d672f7374727574732d706f7765722e676966220a090909092020202020616c743d22506f776572656420627920537472757473222f3e0a0909093c2f613e0a09093c2f6469763e0a09093c212d2d20656e6420736561726368202d2d3e0a093c2f6469763e0a0a093c64697620636c6173733d2270756c6c2d6c656674223e0a0909436f707972696768742026636f70793b20323030332d323031380a09093c6120687265663d22687474703a2f2f7777772e6170616368652e6f7267223e0a0909095468652041706163686520536f66747761726520466f756e646174696f6e2e0a09093c2f613e0a093c2f6469763e0a3c2f666f6f7465723e0a3c2f626f64793e0a3c2f68746d6c3e0a
	Data: 672f6d61696c2e68746d6c223e3c6920636c6173733d2269\xe2\x80\xa6
	Data: 0a323031382f30332f31382030353a34313a35320a0a0909\xe2\x80\xa6
	Length: 1083
	Length: 393
	Chunk boundary: 0d0a
	Chunk boundary: 0d0a
",10.0.2.2,55952
79,1521394912.411273,54,TCP,,0,,,172.17.0.2,8080
80,1521394912.431239,762,HTTP,,0,/struts/xhtml/styles.css,"Layer HTTP:
	GET /struts/xhtml/styles.css HTTP/1.1\r\n
	Expert Info (Chat/Sequence): GET /struts/xhtml/styles.css HTTP/1.1\r\n
	GET /struts/xhtml/styles.css HTTP/1.1\r\n
	Severity level: Chat
	Group: Sequence
	Request Method: GET
	Request URI: /struts/xhtml/styles.css
	Request Version: HTTP/1.1
	Host: localhost:60080\r\n
	Connection: keep-alive\r\n
	User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3373.0 Safari/537.36\r\n
	Accept: text/css,*/*;q=0.1\r\n
	Referer: http://localhost:60080/tags/ui/actionTagExample!input.action\r\n
	Accept-Encoding: gzip, deflate, br\r\n
	Accept-Language: en-US,en;q=0.9,vi;q=0.8\r\n
	 [truncated]Cookie: username-localhost-8889=""2|1:0|10:1520220538|23:username-localhost-8889|44:ODcxYmJhMGM0NjVjNDZkYjhmZDJkZWVlNWUyZGJjYWI=|f0900eaa7227371fcf37cfcf446c8be5a896dd5aa0123aecff040a323ee711b7""; _xsrf=2|dffac1db|e5101d421a2bfa
	Cookie pair: username-localhost-8889=""2|1:0|10:1520220538|23:username-localhost-8889|44:ODcxYmJhMGM0NjVjNDZkYjhmZDJkZWVlNWUyZGJjYWI=|f0900eaa7227371fcf37cfcf446c8be5a896dd5aa0123aecff040a323ee711b7""
	Full request URI: http://localhost:60080/struts/xhtml/styles.css
	HTTP request 8/8
	Prev request in frame: 68
	\r\n
	DNT: 1\r\n
	Cookie pair: _xsrf=2|dffac1db|e5101d421a2bfae66b2232abbd75196b|1520220538
	Cookie pair: JSESSIONID=190DD6FAB44A922A9BACFEC2507563C1
",172.17.0.2,8080
81,1521394912.43126,58,TCP,,0,,,172.17.0.2,8080
82,1521394912.431328,54,TCP,,0,,,10.0.2.2,55952
83,1521394912.431457,58,TCP,,0,,,10.0.2.2,55959
84,1521394912.432476,54,TCP,,0,,,172.17.0.2,8080
85,1521394912.432486,739,HTTP,,0,/struts/utils.js,"Layer HTTP:
	GET /struts/utils.js HTTP/1.1\r\n
	Expert Info (Chat/Sequence): GET /struts/utils.js HTTP/1.1\r\n
	GET /struts/utils.js HTTP/1.1\r\n
	Severity level: Chat
	Group: Sequence
	Request Method: GET
	Request URI: /struts/utils.js
	Request Version: HTTP/1.1
	Host: localhost:60080\r\n
	Connection: keep-alive\r\n
	User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3373.0 Safari/537.36\r\n
	Accept: */*\r\n
	Referer: http://localhost:60080/tags/ui/actionTagExample!input.action\r\n
	Accept-Encoding: gzip, deflate, br\r\n
	Accept-Language: en-US,en;q=0.9,vi;q=0.8\r\n
	 [truncated]Cookie: username-localhost-8889=""2|1:0|10:1520220538|23:username-localhost-8889|44:ODcxYmJhMGM0NjVjNDZkYjhmZDJkZWVlNWUyZGJjYWI=|f0900eaa7227371fcf37cfcf446c8be5a896dd5aa0123aecff040a323ee711b7""; _xsrf=2|dffac1db|e5101d421a2bfa
	Cookie pair: username-localhost-8889=""2|1:0|10:1520220538|23:username-localhost-8889|44:ODcxYmJhMGM0NjVjNDZkYjhmZDJkZWVlNWUyZGJjYWI=|f0900eaa7227371fcf37cfcf446c8be5a896dd5aa0123aecff040a323ee711b7""
	Full request URI: http://localhost:60080/struts/utils.js
	HTTP request 1/1
	\r\n
	DNT: 1\r\n
	Cookie pair: _xsrf=2|dffac1db|e5101d421a2bfae66b2232abbd75196b|1520220538
	Cookie pair: JSESSIONID=190DD6FAB44A922A9BACFEC2507563C1
",172.17.0.2,8080
86,1521394912.432554,54,TCP,,0,,,10.0.2.2,55959
87,1521394912.434156,1379,TCP,,0,,,10.0.2.2,55952
