,name,hostIdentifier,calendarTime,unixTime,epoch,counter,action,decorations.host_uuid,decorations.username,columns.name,columns.action,columns.atime,columns.category,columns.ctime,columns.gid,columns.hashed,columns.inode,columns.md5,columns.mode,columns.mtime,columns.sha1,columns.sha256,columns.size,columns.target_path,columns.time,columns.transaction_id,columns.uid
16,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,MOVED_TO,1517877156,etc,1517877238,0,0,159797,,0644,1517877147,,,2824,/etc/osquery/osquery.conf~,1517877238,10817,0
17,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,CREATED,1517877238,etc,1517877238,0,1,159799,6919c0a4b5cff0ce9cb8fc87ecb3d32c,0644,1517877238,f74f448042bf0e4e4a62c23a59b8292d7952be53,bdade805968c5a6b1b78025b5de2cede8cb7462713b712eab31b5ae77b02640f,2787,/etc/osquery/osquery.conf,1517877238,0,0
18,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877238,etc,1517877238,0,1,159799,6919c0a4b5cff0ce9cb8fc87ecb3d32c,0644,1517877238,f74f448042bf0e4e4a62c23a59b8292d7952be53,bdade805968c5a6b1b78025b5de2cede8cb7462713b712eab31b5ae77b02640f,2787,/etc/osquery/osquery.conf,1517877238,0,0
19,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877238,etc,1517877238,0,1,159799,6919c0a4b5cff0ce9cb8fc87ecb3d32c,0644,1517877238,f74f448042bf0e4e4a62c23a59b8292d7952be53,bdade805968c5a6b1b78025b5de2cede8cb7462713b712eab31b5ae77b02640f,2787,/etc/osquery/osquery.conf,1517877238,0,0
20,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,ATTRIBUTES_MODIFIED,1517877238,etc,1517877238,0,0,159799,,0644,1517877238,,,2787,/etc/osquery/osquery.conf,1517877238,0,0
21,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,,etc,,,-1,,,,,,,,/etc/osquery/.osquery.conf.swp,1517877238,0,
22,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,DELETED,,etc,,,0,,,,,,,,/etc/osquery/osquery.conf~,1517877238,0,
23,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,,etc,,,-1,,,,,,,,/etc/osquery/.osquery.conf.swp,1517877238,0,
24,pack_fim_file_events,ubuntu,Tue Feb  6 00:33:59 2018 UTC,1517877239,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,DELETED,,etc,,,0,,,,,,,,/etc/osquery/.osquery.conf.swp,1517877238,0,
25,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,CREATED,1517877245,tmp,1517877245,0,1,29169,981cc3cb81307f7f9ccb0ccf1f9ed307,0644,1517877245,6c55db1671b4fbf231564ef9d9cc42221ee5296a,80869725aec79cc6f8bfcf013fa1c33637941c0b946c058fb81a8d09329cedb8,297,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877245,0,0
26,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,DELETED,1517877245,tmp,1517877245,0,0,29169,,0644,1517877245,,,297,/tmp/osqueryd.INFO,1517877245,0,0
27,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,CREATED,1517877245,tmp,1517877245,0,1,29169,981cc3cb81307f7f9ccb0ccf1f9ed307,0644,1517877245,6c55db1671b4fbf231564ef9d9cc42221ee5296a,80869725aec79cc6f8bfcf013fa1c33637941c0b946c058fb81a8d09329cedb8,297,/tmp/osqueryd.INFO,1517877245,0,0
28,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877245,tmp,1517877245,0,1,29169,981cc3cb81307f7f9ccb0ccf1f9ed307,0644,1517877245,6c55db1671b4fbf231564ef9d9cc42221ee5296a,80869725aec79cc6f8bfcf013fa1c33637941c0b946c058fb81a8d09329cedb8,297,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877245,0,0
29,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877245,tmp,1517877245,0,1,29169,cf112b76e21112114376fd26f7e1ee70,0644,1517877245,cca4462ba963f4b980d3856cb8961266e2ed8af4,909a660ed982b0ed3f06f32bf4a8627129da22f4625df8c8542891e10584bb45,458,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877245,0,0
30,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877245,tmp,1517877246,0,1,29169,f32c2e6363912f97ea8958cbf0383b2f,0644,1517877246,8c39be260a75321baf10d7f5de8886824b63b132,ee31dd02775a6dd98c4176a8393d6b8c64f5f06ee9649e5d542aecfea1c1c47f,619,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877246,0,0
31,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:06 2018 UTC,1517877246,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877246,tmp,1517877246,0,1,29169,4dc85bfef7f2af8f5f7a79680649ec7e,0644,1517877246,2bec412f239c03204a97f0876e56892b1987ca27,d3b5654057118b98356b896d3681098de7ac2ae041f0232c929cacc6288a4d4b,780,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877246,0,0
32,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:07 2018 UTC,1517877247,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877246,tmp,1517877246,0,1,29169,684bf2d74525cc0fb709d75149a81e2b,0644,1517877246,f5270484eaf8fcb2961145f99990b0211b128d30,3a1d0f53fd5f7aae4a78cd25ac40cbcf243514057351a1b4afaf1f27320a2283,941,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877246,0,0
33,pack_fim_file_events,ubuntu,Tue Feb  6 00:34:07 2018 UTC,1517877247,0,0,added,D5882FBF-1D65-4A30-B216-77F664B7D3B0,root,,UPDATED,1517877246,tmp,1517877246,0,1,29169,b08867fddd9921336f4b2453a6e3f073,0644,1517877246,a58902d3b43df8214af3cc3b6bc079acfb53c57e,05b143fd06a2b389ef7f6b0e21c436cb8782f7e8e2dc15f97e410d94a81c06d4,1102,/tmp/osqueryd.ubuntu.invalid-user.log.INFO.20180205-183405.2168,1517877246,0,0
